event_id,merchant_id,event_timestamp,product,event_type,amount,status,channel,region,merchant_tier
5074b2d8-966e-48cf-b835-176d3f9af4cb,MRC-000473,2024-01-10T14:08:59,BILLS,ELECTRICITY,98756.83,SUCCESS,APP,KADUNA,PREMIUM
e063f17e-1216-4e98-8ed5-115c795ddb7d,MRC-009300,2024-01-10T14:09:00,CARD_PAYMENT,SUPPLIER_PAYMENT,840543.29,SUCCESS,APP,ENUGU,PREMIUM
9bfc8b67-8fa1-4015-98ed-8ae0f2824f32,MRC-009479,2024-01-10T14:09:01,POS,CARD_TRANSACTION,15187.57,SUCCESS,POS,ENUGU,STARTER
c0e609d2-347b-4713-ab73-d3b98f981282,MRC-009205,2024-01-10T14:09:02,AIRTIME,AIRTIME_PURCHASE,9970.75,SUCCESS,USSD,PORT_HARCOURT,VERIFIED
0af0b99e-8b61-4640-bc8d-0471c5c8aca2,MRC-004660,2024-01-10T14:09:03,AIRTIME,DATA_PURCHASE,8145.13,SUCCESS,POS,ENUGU,VERIFIED
1a1b7afb-b026-4f3a-a810-17d5991d73ef,MRC-002190,2024-01-10T14:09:03,MONIEBOOK,SALE_RECORDED,2457.97,SUCCESS,APP,OGUN,VERIFIED
093713c3-e983-47cf-869f-cf534e1867b2,MRC-009301,2024-01-10T14:09:06,AIRTIME,AIRTIME_PURCHASE,476.15,SUCCESS,POS,IBADAN,STARTER
930230d2-f8fe-4604-b12e-3a860827b1c1,MRC-001363,2024-01-10T14:09:06,BILLS,CABLE_TV,8861.72,SUCCESS,WEB,ENUGU,VERIFIED
40cdef48-fbc6-4b0a-afe5-ce5d302f3d9e,MRC-001255,2024-01-10T14:09:07,AIRTIME,AIRTIME_PURCHASE,1195.72,SUCCESS,POS,OGUN,PREMIUM
c3dec9b9-3b41-45b0-a5a4-f84e6af0351e,MRC-001103,2024-01-10T14:09:11,CARD_PAYMENT,SUPPLIER_PAYMENT,297159.48,SUCCESS,WEB,OGUN,VERIFIED
260de2dd-ae76-4891-bf24-43d4aa43eab9,MRC-001515,2024-01-10T14:09:14,MONIEBOOK,SALE_RECORDED,10329.92,SUCCESS,OFFLINE,KADUNA,VERIFIED
a9dd8cb1-de1e-4466-8d35-82a7c5c02de5,MRC-005898,2024-01-10T14:09:16,CARD_PAYMENT,INVOICE_PAYMENT,431643.62,SUCCESS,WEB,IBADAN,STARTER
d9210950-3213-4ae4-b16e-79c0356cb83a,MRC-008624,2024-01-10T14:09:18,AIRTIME,DATA_PURCHASE,4005.27,SUCCESS,APP,ENUGU,VERIFIED
9135e2b7-803e-4802-a231-b5c5358d3087,MRC-005602,2024-01-10T14:09:19,POS,CARD_TRANSACTION,482848.06,FAILED,POS,KADUNA,STARTER
6aee20a6-b9b4-49bc-8e8e-61599c6a6663,MRC-008746,2024-01-10T14:09:21,MONIEBOOK,EXPENSE_LOGGED,32481.55,SUCCESS,WEB,KANO,PREMIUM
2d3b1186-cda8-466b-80c2-b82b0a8891d1,MRC-004955,2024-01-10T14:09:23,POS,TRANSFER,127914.65,SUCCESS,POS,ENUGU,PREMIUM
3a18ccd1-187b-4507-b3a9-d8d8b22dd008,MRC-009985,2024-01-10T14:09:24,MONIEBOOK,EXPENSE_LOGGED,65384.85,SUCCESS,APP,ABUJA,VERIFIED
27b6fb12-7536-4386-acc2-e6bc57948de7,MRC-001701,2024-01-10T14:09:24,POS,TRANSFER,105946.15,SUCCESS,POS,ABUJA,VERIFIED
b6c2e885-964d-4e1b-b3f0-71c1538dfc7f,MRC-006132,2024-01-10T14:09:26,KYC,DOCUMENT_SUBMITTED,0.0,SUCCESS,APP,PORT_HARCOURT,VERIFIED
35e58a61-f15f-4166-bdce-a4429234a1ca,MRC-000217,2024-01-10T14:09:26,BILLS,ELECTRICITY,2373.37,SUCCESS,USSD,ENUGU,PREMIUM
4a3c5cbf-3cb3-4fa1-8414-d218379b74f0,MRC-005935,2024-01-10T14:09:33,SAVINGS,DEPOSIT,350942.88,SUCCESS,APP,ENUGU,PREMIUM
272105ea-bca6-4c3a-80a3-eb9cc421d83f,MRC-006871,2024-01-10T14:09:35,AIRTIME,AIRTIME_PURCHASE,912.78,SUCCESS,POS,KADUNA,VERIFIED
b10d2a5d-2f6f-43e9-9907-22045f6dbe81,MRC-001611,2024-01-10T14:09:35,BILLS,BETTING,2295.78,FAILED,APP,PORT_HARCOURT,STARTER
cc8a9973-cfa1-48bf-95fa-90f8f66403f0,MRC-002826,2024-01-10T14:09:38,POS,CARD_TRANSACTION,65746.79,SUCCESS,POS,LAGOS,PREMIUM
a16a6adb-7af3-43a1-929f-b6c9807ecf78,MRC-000904,2024-01-10T14:09:39,BILLS,INTERNET,13217.64,SUCCESS,APP,KANO,VERIFIED
f5fdd2ad-248e-4b50-b2a3-f3da5a098ab4,MRC-006676,2024-01-10T14:09:40,CARD_PAYMENT,INVOICE_PAYMENT,644165.49,SUCCESS,WEB,IBADAN,PREMIUM
69af46af-18cd-4d8b-bca9-ad77c618a71b,MRC-005433,2024-01-10T14:09:40,MONIEBOOK,INVENTORY_UPDATE,460.41,SUCCESS,APP,ABUJA,PREMIUM
ecbcdcc9-e200-4fbf-ba5b-56d719a0b117,MRC-002896,2024-01-10T14:09:41,BILLS,INTERNET,6649.48,SUCCESS,WEB,KADUNA,PREMIUM
a2353769-c245-4a9c-a2ae-ae5bc89ce662,MRC-006287,2024-01-10T14:09:44,SAVINGS,AUTO_SAVE,22368.07,SUCCESS,APP,DELTA,STARTER
6ed9c2b2-e54f-480e-a26b-f0cb065db44a,MRC-005495,2024-01-10T14:09:44,BILLS,WATER,17284.55,SUCCESS,APP,LAGOS,PREMIUM
7680dc7f-1787-40db-9bb2-8776243d53a9,MRC-007039,2024-01-10T14:09:45,BILLS,INTERNET,6129.79,SUCCESS,APP,PORT_HARCOURT,VERIFIED
e7bf0471-9487-4605-b5c5-1fef7609d74c,MRC-007872,2024-01-10T14:09:49,MONIEBOOK,INVENTORY_UPDATE,593.35,SUCCESS,APP,KADUNA,VERIFIED
bd9d6475-dc03-4933-b1c7-b4f636ca6ba7,MRC-008826,2024-01-10T14:09:50,BILLS,BETTING,20189.98,SUCCESS,WEB,LAGOS,PREMIUM
c61fc0e8-8705-48c2-8749-7f3bac990d67,MRC-002628,2024-01-10T14:09:50,POS,TRANSFER,22980.69,SUCCESS,POS,RIVERS,VERIFIED
650322bb-c206-4803-b48e-ba7fc26da038,MRC-006994,2024-01-10T14:09:51,POS,CARD_TRANSACTION,46616.96,SUCCESS,POS,KANO,PREMIUM
040b40e5-6db9-4da8-b73f-352ccde9197c,MRC-002181,2024-01-10T14:09:52,BILLS,ELECTRICITY,83189.77,SUCCESS,POS,LAGOS,PREMIUM
7635fa5d-ad57-4444-b16a-e7f6e36cc543,MRC-001848,2024-01-10T14:09:52,AIRTIME,DATA_PURCHASE,665.59,FAILED,POS,LAGOS,STARTER
b58adb4a-bf7e-4433-b8eb-35e59b488283,MRC-002836,2024-01-10T14:09:54,CARD_PAYMENT,SUPPLIER_PAYMENT,177359.61,SUCCESS,WEB,IBADAN,PREMIUM
d3707970-3396-47ae-9b98-8f8b8da7bdc1,MRC-001482,2024-01-10T14:09:56,AIRTIME,DATA_PURCHASE,220.7,SUCCESS,APP,KADUNA,PREMIUM
79b9fc8c-b8bc-441d-a8c5-b633a410ec50,MRC-002728,2024-01-10T14:09:56,KYC,TIER_UPGRADE,0.0,SUCCESS,APP,LAGOS,VERIFIED
cdf2c04e-e5ea-4f0a-a565-dfedb296e8de,MRC-002805,2024-01-10T14:09:57,MONIEBOOK,SALE_RECORDED,47075.21,SUCCESS,APP,KANO,STARTER
6398a828-44ec-4276-94cd-0e54e52812d2,MRC-001879,2024-01-10T14:09:57,CARD_PAYMENT,INVOICE_PAYMENT,1970040.21,SUCCESS,APP,PORT_HARCOURT,VERIFIED
45954b49-3283-4670-9f2f-3db84acb8a77,MRC-003490,2024-01-10T14:09:58,KYC,DOCUMENT_SUBMITTED,0.0,SUCCESS,APP,RIVERS,PREMIUM
1cce5c7a-6735-4bd8-88ae-1a7dd81b0458,MRC-007125,2024-01-10T14:09:59,POS,CARD_TRANSACTION,73371.8,SUCCESS,POS,ENUGU,VERIFIED
0af4914b-aab6-4c64-a0e3-1e1b964fb5ce,MRC-001834,2024-01-10T14:10:00,POS,CARD_TRANSACTION,28765.36,FAILED,POS,DELTA,PREMIUM
f33193ac-f374-41d5-98dd-6abd897e4e7a,MRC-004960,2024-01-10T14:10:02,BILLS,INTERNET,6289.61,SUCCESS,WEB,OGUN,VERIFIED
4473bf1f-6f5a-4765-892d-ff1150241c72,MRC-004465,2024-01-10T14:10:03,AIRTIME,AIRTIME_PURCHASE,874.62,SUCCESS,APP,KANO,STARTER
72ad6976-e800-4fdf-b119-7d44e4bb5b33,MRC-008995,2024-01-10T14:10:07,AIRTIME,AIRTIME_PURCHASE,4372.66,SUCCESS,APP,RIVERS,VERIFIED
8c8da648-5de9-4c85-9553-1614feafb4e8,MRC-007969,2024-01-10T14:10:08,AIRTIME,AIRTIME_PURCHASE,186.92,SUCCESS,POS,KADUNA,PREMIUM
68dcf7d2-bd8d-453b-b5e5-2b4c52cebf02,MRC-000006,2024-01-10T14:10:09,AIRTIME,AIRTIME_PURCHASE,4482.83,SUCCESS,POS,OGUN,VERIFIED
343960fd-1a1c-48f6-8f65-0285c303a9ac,MRC-003666,2024-01-10T14:10:09,AIRTIME,DATA_PURCHASE,242.28,SUCCESS,POS,PORT_HARCOURT,PREMIUM
b10d4fff-2c3b-42c4-a427-3a83521385b5,MRC-002463,2024-01-10T14:10:12,SAVINGS,INTEREST_CREDIT,134656.29,SUCCESS,USSD,ABUJA,VERIFIED
31bfb13f-655b-4d8f-a069-008a16a27b9c,MRC-008738,2024-01-10T14:10:12,CARD_PAYMENT,INVOICE_PAYMENT,345533.77,SUCCESS,APP,OGUN,VERIFIED
2f9fcd21-b577-428f-9925-4a5608317158,MRC-003261,2024-01-10T14:10:12,POS,CASH_WITHDRAWAL,105864.28,SUCCESS,POS,RIVERS,VERIFIED
195e55e1-cca1-424b-b338-08cf6b4779af,MRC-001954,2024-01-10T14:10:15,AIRTIME,AIRTIME_PURCHASE,1135.68,SUCCESS,USSD,PORT_HARCOURT,STARTER
1af222db-4ba7-4901-aaa3-d252c0f72ac4,MRC-005093,2024-01-10T14:10:16,POS,CARD_TRANSACTION,42864.13,SUCCESS,POS,KADUNA,PREMIUM
55f5d177-bda0-4a88-a6d4-c79ed6522578,MRC-009600,2024-01-10T14:10:18,POS,CARD_TRANSACTION,133416.29,SUCCESS,POS,RIVERS,VERIFIED
50fbd211-21e7-4ed8-87eb-54411f365166,MRC-004249,2024-01-10T14:10:18,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,APP,IBADAN,PREMIUM
1d11d123-faad-46ce-8ae0-d6a6f2575647,MRC-008010,2024-01-10T14:10:18,CARD_PAYMENT,INVOICE_PAYMENT,346645.14,SUCCESS,WEB,LAGOS,VERIFIED
1f28e078-87ec-42f9-b227-98ed86672beb,MRC-008047,2024-01-10T14:10:18,CARD_PAYMENT,SUPPLIER_PAYMENT,1418149.57,SUCCESS,APP,DELTA,VERIFIED
b75f7fcc-5246-476f-951f-a3a4b2883715,MRC-004118,2024-01-10T14:10:19,POS,CARD_TRANSACTION,17028.47,SUCCESS,POS,RIVERS,VERIFIED
a9429bf1-aaca-4e87-95ba-b5b6889ca707,MRC-000128,2024-01-10T14:10:19,SAVINGS,DEPOSIT,99144.87,SUCCESS,WEB,KADUNA,VERIFIED
070abcdc-052b-4b5d-a128-2d7e4c4db7ba,MRC-003523,2024-01-10T14:10:20,MONIEBOOK,INVENTORY_UPDATE,91625.28,SUCCESS,APP,ENUGU,STARTER
5965bcdc-0aa5-44ba-9061-dfaa21a63839,MRC-004464,2024-01-10T14:10:22,POS,TRANSFER,24151.81,SUCCESS,POS,LAGOS,VERIFIED
df8a25fa-436f-4970-bb95-fc60c767d81c,MRC-007762,2024-01-10T14:10:22,BILLS,BETTING,12065.88,FAILED,APP,KADUNA,PREMIUM
e3b7dd8b-9ace-45fd-97c4-abe0dfbfbb7e,MRC-006454,2024-01-10T14:10:23,MONIEBOOK,SALE_RECORDED,91121.89,SUCCESS,APP,KANO,STARTER
7fad2417-a9e3-4dd2-bbd2-cd9a7d130cfb,MRC-008111,2024-01-10T14:10:24,BILLS,ELECTRICITY,32734.36,SUCCESS,APP,ABUJA,VERIFIED
ae665182-4ac9-41ea-a051-9fff6bfff2be,MRC-006495,2024-01-10T14:10:25,KYC,DOCUMENT_SUBMITTED,0.0,SUCCESS,WEB,PORT_HARCOURT,VERIFIED
e6dd47d7-1861-4709-bcc7-37dad548855e,MRC-002787,2024-01-10T14:10:26,BILLS,CABLE_TV,30711.21,SUCCESS,POS,OGUN,VERIFIED
cefd34dd-4727-459e-a9c9-36b432923647,MRC-004464,2024-01-10T14:10:26,AIRTIME,DATA_PURCHASE,547.78,SUCCESS,APP,LAGOS,VERIFIED
710cd22c-2b38-4299-9be1-e8450ad07d4d,MRC-003325,2024-01-10T14:10:26,MONIEBOOK,INVENTORY_UPDATE,19340.67,SUCCESS,APP,KADUNA,PREMIUM
d69ce84b-bade-4a29-ad07-fb8c276a4273,MRC-007817,2024-01-10T14:10:27,SAVINGS,INTEREST_CREDIT,454864.66,FAILED,APP,ENUGU,STARTER
3838c7d5-ba66-4697-b984-b1a8a517d712,MRC-001361,2024-01-10T14:10:27,AIRTIME,AIRTIME_PURCHASE,4406.49,SUCCESS,USSD,KANO,PREMIUM
b9990f9f-b2af-463e-9d65-9b9baa263d10,MRC-005403,2024-01-10T14:10:29,SAVINGS,WITHDRAWAL,26448.52,SUCCESS,USSD,ENUGU,STARTER
d64f1cff-aa0e-4228-8155-faac25b9ab60,MRC-007762,2024-01-10T14:10:30,POS,CARD_TRANSACTION,58635.81,SUCCESS,POS,KADUNA,PREMIUM
8d498698-c405-46c9-b117-b352a4f9dca5,MRC-004750,2024-01-10T14:10:30,POS,TRANSFER,302331.96,PENDING,POS,LAGOS,VERIFIED
acca3993-2a5c-41b2-bf4c-4d230752f08b,MRC-000892,2024-01-10T14:10:31,MONIEBOOK,INVENTORY_UPDATE,10217.01,SUCCESS,WEB,LAGOS,VERIFIED
5631433c-aac9-46b2-b40d-8dde82e5360c,MRC-001114,2024-01-10T14:10:34,AIRTIME,DATA_PURCHASE,83.48,SUCCESS,WEB,OGUN,VERIFIED
19a11f09-7335-42ab-8803-c34a49403c1a,MRC-005216,2024-01-10T14:10:35,BILLS,CABLE_TV,32886.59,SUCCESS,APP,IBADAN,VERIFIED
b5a8f24e-e6e6-407c-97a3-338aed18b4a4,MRC-000799,2024-01-10T14:10:35,BILLS,CABLE_TV,11255.88,SUCCESS,WEB,PORT_HARCOURT,VERIFIED
74af5b02-8009-4f0d-b605-3de468b2c9a6,MRC-001009,2024-01-10T14:10:37,MONIEBOOK,SALE_RECORDED,16881.41,SUCCESS,APP,KADUNA,PREMIUM
3ac66e1a-8c01-427e-83db-b75dd45a30c8,MRC-008450,2024-01-10T14:10:38,POS,CARD_TRANSACTION,5007.65,SUCCESS,POS,KANO,STARTER
b8285cbd-001d-4aaf-add9-82fdcca8ece8,MRC-003175,2024-01-10T14:10:39,CARD_PAYMENT,SUPPLIER_PAYMENT,1415222.56,SUCCESS,WEB,ENUGU,STARTER
4fde8d66-33c4-41c8-b14f-3a9a614a251f,MRC-005562,2024-01-10T14:10:39,AIRTIME,AIRTIME_PURCHASE,632.02,SUCCESS,APP,ABUJA,PREMIUM
020aff18-891f-4514-814e-1b82402ffded,MRC-008670,2024-01-10T14:10:40,POS,CARD_TRANSACTION,121904.3,SUCCESS,POS,KANO,STARTER
13525bed-e450-43c9-b7b6-066ec2d196bd,MRC-008738,2024-01-10T14:10:41,POS,CASH_WITHDRAWAL,36520.78,SUCCESS,POS,OGUN,VERIFIED
6926fc39-dc9d-4154-ad5b-214869e71dc6,MRC-002713,2024-01-10T14:10:43,POS,CARD_TRANSACTION,368333.53,SUCCESS,POS,DELTA,VERIFIED
bc565cef-995d-4825-9c08-4af2a17aea86,MRC-002636,2024-01-10T14:10:45,AIRTIME,AIRTIME_PURCHASE,1902.02,SUCCESS,POS,DELTA,VERIFIED
ad3b7058-6407-419c-94d2-1e9d871dfe1f,MRC-005573,2024-01-10T14:10:45,AIRTIME,AIRTIME_PURCHASE,4672.77,FAILED,APP,RIVERS,VERIFIED
7a85b862-2cf8-4d61-accd-d6a23cb5d96e,MRC-002963,2024-01-10T14:10:48,BILLS,ELECTRICITY,21308.17,SUCCESS,POS,KANO,STARTER
173452d2-91a0-4720-9daf-0a9864345611,MRC-001611,2024-01-10T14:10:49,SAVINGS,AUTO_SAVE,111782.44,SUCCESS,USSD,PORT_HARCOURT,STARTER
0bd8f57b-a0ad-4680-8e79-6fa46e65ce77,MRC-005740,2024-01-10T14:10:51,POS,CARD_TRANSACTION,101436.49,SUCCESS,POS,OGUN,VERIFIED
7ed1518d-097f-4a0b-9fd4-0db6248560a2,MRC-009915,2024-01-10T14:10:51,POS,CARD_TRANSACTION,34127.09,SUCCESS,POS,LAGOS,VERIFIED
09dcce9b-7d6d-43f2-a2ec-456f9a229ec9,MRC-009066,2024-01-10T14:10:51,BILLS,ELECTRICITY,21593.78,SUCCESS,USSD,OGUN,STARTER
5daae408-2a22-43a1-867f-15b742155824,MRC-004746,2024-01-10T14:10:52,POS,CARD_TRANSACTION,149438.81,SUCCESS,POS,DELTA,PREMIUM
9fd09d8c-75a7-4b8c-8e95-9a5f8fcbe6c2,MRC-001542,2024-01-10T14:10:53,POS,CARD_TRANSACTION,624.94,SUCCESS,POS,PORT_HARCOURT,PREMIUM
f6a9c3e6-11a6-4f4e-93b0-4f52110736c6,MRC-004565,2024-01-10T14:10:53,MONIEBOOK,SALE_RECORDED,33152.46,SUCCESS,APP,PORT_HARCOURT,STARTER
8016fb65-9bf2-4a17-bb2e-a694bbfde6f2,MRC-009722,2024-01-10T14:10:53,SAVINGS,DEPOSIT,436285.29,SUCCESS,APP,KADUNA,VERIFIED
017d617e-7247-457e-8ec0-e87ca8bc82aa,MRC-007958,2024-01-10T14:10:56,SAVINGS,WITHDRAWAL,82500.57,SUCCESS,WEB,ENUGU,VERIFIED
2cc7f7d8-2f7c-489a-9771-feff35f0b9d2,MRC-001018,2024-01-10T14:10:57,POS,CARD_TRANSACTION,183151.64,SUCCESS,POS,PORT_HARCOURT,STARTER
904d44c7-4b8b-4daf-a215-4ac0944de81e,MRC-007566,2024-01-10T14:10:58,AIRTIME,AIRTIME_PURCHASE,2056.59,SUCCESS,POS,KADUNA,VERIFIED
f1f2d88c-c4d4-4212-a827-e5c5dcb08b56,MRC-009408,2024-01-10T14:11:00,POS,CASH_WITHDRAWAL,122709.69,SUCCESS,POS,KADUNA,PREMIUM
8c2dc4b9-aeea-473b-890a-2d53305ebaa5,MRC-000570,2024-01-10T14:11:00,BILLS,CABLE_TV,70188.52,SUCCESS,POS,PORT_HARCOURT,VERIFIED
28d7d4c2-b2fa-4afd-bb9d-801a11382bb6,MRC-001515,2024-01-10T14:11:03,AIRTIME,AIRTIME_PURCHASE,885.99,SUCCESS,APP,KADUNA,VERIFIED
80ddcf4e-5295-4d96-b46e-03233f6b1638,MRC-007870,2024-01-10T14:11:03,AIRTIME,DATA_PURCHASE,2101.3,FAILED,POS,KADUNA,PREMIUM
6539c425-dbda-418c-a191-d141b9ad4b92,MRC-003754,2024-01-10T14:11:04,BILLS,INTERNET,1626.94,SUCCESS,POS,LAGOS,PREMIUM
97897d3b-fc28-4e37-995a-d4b4541939eb,MRC-008444,2024-01-10T14:11:07,BILLS,ELECTRICITY,1300.85,SUCCESS,USSD,KANO,PREMIUM
9f444f9e-b44d-4552-b5a5-86c561e50a78,MRC-003786,2024-01-10T14:11:08,AIRTIME,AIRTIME_PURCHASE,33.22,SUCCESS,APP,KANO,PREMIUM
a1b172b4-d2a2-430f-b5b6-f62f97c4eb2d,MRC-004151,2024-01-10T14:11:09,SAVINGS,WITHDRAWAL,156378.68,SUCCESS,APP,LAGOS,STARTER
7e668450-8b06-4b41-bd59-fd4a6514f026,MRC-009452,2024-01-10T14:11:10,BILLS,BETTING,13816.91,SUCCESS,APP,IBADAN,VERIFIED
a862fde9-8d64-4cb9-841b-1ac1b6e36317,MRC-005080,2024-01-10T14:11:15,AIRTIME,DATA_PURCHASE,4203.5,SUCCESS,WEB,DELTA,PREMIUM
2fa20a1d-49cc-40fd-bc15-751a46424d39,MRC-005965,2024-01-10T14:11:16,CARD_PAYMENT,INVOICE_PAYMENT,11491.34,SUCCESS,APP,ABUJA,VERIFIED
4de533ec-4417-4983-a26e-084295f32970,MRC-006944,2024-01-10T14:11:18,SAVINGS,WITHDRAWAL,297758.8,SUCCESS,APP,IBADAN,STARTER
4788300f-c310-46de-aa64-6e5de5670941,MRC-001694,2024-01-10T14:11:18,POS,CARD_TRANSACTION,105180.29,FAILED,POS,ENUGU,PREMIUM
10b6c075-9b21-43bd-bd00-e72fefb025e4,MRC-007388,2024-01-10T14:11:18,AIRTIME,AIRTIME_PURCHASE,2730.29,FAILED,APP,KADUNA,STARTER
0ce8bea4-311b-40a4-9f60-73ef42fd55d1,MRC-002077,2024-01-10T14:11:21,POS,CARD_TRANSACTION,132897.56,PENDING,POS,KANO,STARTER
aeab51a6-66cb-41e6-a684-e89fb20c100d,MRC-001255,2024-01-10T14:11:23,AIRTIME,AIRTIME_PURCHASE,961.64,SUCCESS,POS,OGUN,PREMIUM
8d545534-ad7c-4c31-b4a2-1dc97f4d41b6,MRC-003931,2024-01-10T14:11:24,CARD_PAYMENT,INVOICE_PAYMENT,665824.61,SUCCESS,APP,KANO,STARTER
a8c995d3-b47a-4942-a024-ef9f422e5c58,MRC-001364,2024-01-10T14:11:25,SAVINGS,WITHDRAWAL,287037.87,FAILED,APP,LAGOS,VERIFIED
33ab5efc-93ad-4492-bad3-2b24ff1f07e1,MRC-009778,2024-01-10T14:11:26,BILLS,ELECTRICITY,5681.23,SUCCESS,WEB,IBADAN,VERIFIED
398a4f0a-e4b4-4aae-8fb5-413faca0dd3e,MRC-007593,2024-01-10T14:11:26,SAVINGS,DEPOSIT,34452.71,SUCCESS,APP,OGUN,STARTER
c4a604e1-da0a-46a8-8495-499fc0df7938,MRC-009224,2024-01-10T14:11:29,CARD_PAYMENT,INVOICE_PAYMENT,291872.88,SUCCESS,APP,DELTA,VERIFIED
0b223baf-0ae4-4ebd-b73f-6725fb156689,MRC-000543,2024-01-10T14:11:31,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,APP,RIVERS,PREMIUM
82701b07-6d9a-4582-8345-775805700f52,MRC-008756,2024-01-10T14:11:35,AIRTIME,DATA_PURCHASE,5620.54,SUCCESS,POS,ABUJA,VERIFIED
7943eab7-157f-48bf-9895-fb755bd92a5a,MRC-000324,2024-01-10T14:11:35,SAVINGS,INTEREST_CREDIT,170087.07,SUCCESS,USSD,KADUNA,STARTER
ab602775-1253-4f80-b81c-8baf2f113416,MRC-006501,2024-01-10T14:11:36,BILLS,CABLE_TV,47104.71,SUCCESS,POS,LAGOS,VERIFIED
9a846048-b07e-4196-8126-766d7fb89ff7,MRC-003207,2024-01-10T14:11:36,BILLS,CABLE_TV,58767.32,SUCCESS,POS,KADUNA,VERIFIED
59431dd5-f6e5-419e-a83c-1b1501a96994,MRC-007102,2024-01-10T14:11:39,CARD_PAYMENT,SUPPLIER_PAYMENT,282583.62,SUCCESS,POS,KADUNA,VERIFIED
418bde52-42ed-412f-9c89-243826bb0bb5,MRC-001810,2024-01-10T14:11:39,SAVINGS,AUTO_SAVE,485533.72,SUCCESS,APP,OGUN,VERIFIED
62c7ad37-9302-4c0b-bac6-f5d1fb3444ea,MRC-000254,2024-01-10T14:11:40,MONIEBOOK,SALE_RECORDED,35842.76,SUCCESS,APP,OGUN,VERIFIED
c61574a1-b5f0-4aee-8b0b-5b950750e65e,MRC-009270,2024-01-10T14:11:41,AIRTIME,AIRTIME_PURCHASE,1692.74,SUCCESS,POS,PORT_HARCOURT,VERIFIED
ed1c3655-3026-4dff-8021-3d1e957c06d0,MRC-007276,2024-01-10T14:11:47,MONIEBOOK,INVENTORY_UPDATE,9851.39,SUCCESS,APP,ENUGU,STARTER
b559bfa7-40cd-4ae1-926a-ac1291f0c1d0,MRC-001622,2024-01-10T14:11:51,POS,CARD_TRANSACTION,6281.22,FAILED,POS,OGUN,PREMIUM
dae308c7-ae69-4613-9f65-fb3e458d58f9,MRC-005415,2024-01-10T14:11:52,AIRTIME,AIRTIME_PURCHASE,2997.73,SUCCESS,USSD,LAGOS,PREMIUM
437f9d44-8446-4c51-a65e-7c76c535aeab,MRC-004386,2024-01-10T14:11:54,MONIEBOOK,SALE_RECORDED,33688.12,SUCCESS,APP,KANO,VERIFIED
81173231-86e6-49a3-9802-346de3bdd445,MRC-001956,2024-01-10T14:11:54,MONIEBOOK,INVENTORY_UPDATE,11138.55,SUCCESS,APP,DELTA,PREMIUM
773cb8b6-5087-40a8-ae3d-8d3424b06112,MRC-009046,2024-01-10T14:11:55,MONIEBOOK,SALE_RECORDED,19591.79,SUCCESS,WEB,ABUJA,STARTER
4273d2ee-dccc-45e5-9782-d27926d45919,MRC-001420,2024-01-10T14:11:55,CARD_PAYMENT,INVOICE_PAYMENT,69774.12,SUCCESS,APP,DELTA,VERIFIED
d0ecf6e4-ad15-4c00-ac3f-21c07e6e3b1b,MRC-001179,2024-01-10T14:11:56,CARD_PAYMENT,SUPPLIER_PAYMENT,175945.7,SUCCESS,APP,KADUNA,PREMIUM
616ea9e1-4ded-4771-976c-6d296a98dd60,MRC-008630,2024-01-10T14:11:56,SAVINGS,DEPOSIT,291545.4,SUCCESS,USSD,PORT_HARCOURT,PREMIUM
7a49d7df-aa44-4060-8f02-125668d753d6,MRC-008277,2024-01-10T14:11:57,AIRTIME,AIRTIME_PURCHASE,2139.29,SUCCESS,USSD,PORT_HARCOURT,VERIFIED
035cfb1f-9d44-4190-93a9-7d1046d3ee59,MRC-007266,2024-01-10T14:12:01,BILLS,CABLE_TV,6469.14,SUCCESS,WEB,KADUNA,PREMIUM
501a3c5e-74b2-4e19-a572-6da0bbfe8ace,MRC-002787,2024-01-10T14:12:02,BILLS,ELECTRICITY,32341.96,SUCCESS,POS,OGUN,VERIFIED
d664f450-1f2c-4026-aa5f-fda9eb3cd4f9,MRC-003523,2024-01-10T14:12:04,MONIEBOOK,SALE_RECORDED,33111.26,SUCCESS,OFFLINE,ENUGU,STARTER
7cc3c98c-b49c-4610-8ca0-0e539c0dd5c8,MRC-004575,2024-01-10T14:12:05,AIRTIME,DATA_PURCHASE,4423.22,SUCCESS,USSD,OGUN,VERIFIED
be04bcf0-83e4-439f-af97-fc357d04071a,MRC-008387,2024-01-10T14:12:09,MONIEBOOK,SALE_RECORDED,4495.27,SUCCESS,APP,KANO,VERIFIED
dc941fb9-ddbd-45ad-9eae-574facd9cd35,MRC-006096,2024-01-10T14:12:09,POS,CASH_WITHDRAWAL,116725.39,SUCCESS,POS,IBADAN,PREMIUM
4f534b52-cdf5-4629-8374-20f3e6a4002d,MRC-006051,2024-01-10T14:12:10,BILLS,ELECTRICITY,14116.72,SUCCESS,USSD,OGUN,STARTER
5c7e632d-c8ab-45d5-ba3e-55a5151012b9,MRC-005999,2024-01-10T14:12:11,SAVINGS,DEPOSIT,70213.26,SUCCESS,APP,RIVERS,PREMIUM
187c25fa-d464-4d5e-9b9c-783ad10afbcb,MRC-001270,2024-01-10T14:12:14,SAVINGS,AUTO_SAVE,119728.44,SUCCESS,APP,RIVERS,PREMIUM
